Timestamp,Human readable date (America/Bogota),weather_station_865291040488446_wind_speed,weather_station_865291040488446_wind_dir,context_weather_station_865291040488446_wind_speed,context_weather_station_865291040488446_wind_dir,created_at_weather_station_865291040488446_wind_speed,created_at_weather_station_865291040488446_wind_dir
1667222409000,2022-10-31 08:20:09,1.3,171.0,{},{},1667222388857.0,1667222388857
1667221810000,2022-10-31 08:10:10,1.1,151.0,{},{},1667221788927.0,1667221788927
1667221209000,2022-10-31 08:00:09,0.6,164.0,{},{},1667221189228.0,1667221189228
1667220609000,2022-10-31 07:50:09,1.2,152.0,{},{},1667220588901.0,1667220588901
1667220009000,2022-10-31 07:40:09,0.6,142.0,{},{},1667219989001.0,1667219989001
1667219409000,2022-10-31 07:30:09,0.8,188.0,{},{},1667219389000.0,1667219389000
1667218809000,2022-10-31 07:20:09,1.0,170.0,{},{},1667218790444.0,1667218790444
1667218209000,2022-10-31 07:10:09,0.9,180.0,{},{},1667218190240.0,1667218190240
1667217610000,2022-10-31 07:00:10,1.1,177.0,{},{},1667217590664.0,1667217590664
1667217009000,2022-10-31 06:50:09,0.9,168.0,{},{},1667216990650.0,1667216990650
1667216409000,2022-10-31 06:40:09,0.6,174.0,{},{},1667216389369.0,1667216389369
1667215809000,2022-10-31 06:30:09,0.5,135.0,{},{},1667215789361.0,1667215789361
1667215209000,2022-10-31 06:20:09,0.7,153.0,{},{},1667215193502.0,1667215193502
1667214609000,2022-10-31 06:10:09,0.4,113.0,{},{},1667214589508.0,1667214589508
1667214009000,2022-10-31 06:00:09,0.0,63.0,{},{},1667213989608.0,1667213989608
1667213409000,2022-10-31 05:50:09,0.0,135.0,{},{},1667213389679.0,1667213389679
1667212809000,2022-10-31 05:40:09,0.4,150.0,{},{},1667212789890.0,1667212789890
1667212209000,2022-10-31 05:30:09,0.3,68.0,{},{},1667212190757.0,1667212190757
1667211609000,2022-10-31 05:20:09,0.0,36.0,{},{},1667211589778.0,1667211589778
1667211009000,2022-10-31 05:10:09,0.5,339.0,{},{},1667210989829.0,1667210989829
1667210409000,2022-10-31 05:00:09,0.4,270.0,{},{},1667210389858.0,1667210389858
1667209809000,2022-10-31 04:50:09,0.3,255.0,{},{},1667209789945.0,1667209789945
1667209209000,2022-10-31 04:40:09,0.3,260.0,{},{},1667209189922.0,1667209189922
1667208609000,2022-10-31 04:30:09,0.6,248.0,{},{},1667208590001.0,1667208590001
1667208009000,2022-10-31 04:20:09,0.4,251.0,{},{},1667207990012.0,1667207990012
1667207409000,2022-10-31 04:10:09,0.0,0.0,{},{},1667207390157.0,1667207390157
1667206810000,2022-10-31 04:00:10,0.0,13.0,{},{},1667206790284.0,1667206790284
1667206209000,2022-10-31 03:50:09,0.0,338.0,{},{},1667206190199.0,1667206190199
1667205610000,2022-10-31 03:40:10,0.6,245.0,{},{},1667205590688.0,1667205590688
1667205009000,2022-10-31 03:30:09,1.1,185.0,{},{},1667204990285.0,1667204990285
1667204409000,2022-10-31 03:20:09,0.8,213.0,{},{},1667204390693.0,1667204390693
1667203810000,2022-10-31 03:10:10,0.9,190.0,{},{},1667203790875.0,1667203790875
1667203209000,2022-10-31 03:00:09,1.6,182.0,{},{},1667203190489.0,1667203190489
1667202609000,2022-10-31 02:50:09,1.0,189.0,{},{},1667202590778.0,1667202590778
1667202009000,2022-10-31 02:40:09,1.3,187.0,{},{},1667201990903.0,1667201990903
1667201409000,2022-10-31 02:30:09,0.9,187.0,{},{},1667201390681.0,1667201390681
1667200809000,2022-10-31 02:20:09,1.3,182.0,{},{},1667200791020.0,1667200791020
1667200209000,2022-10-31 02:10:09,0.7,180.0,{},{},1667200190752.0,1667200190752
1667199609000,2022-10-31 02:00:09,1.1,185.0,{},{},1667199590826.0,1667199590826
1667199009000,2022-10-31 01:50:09,0.8,188.0,{},{},1667198991213.0,1667198991213
1667198409000,2022-10-31 01:40:09,0.5,187.0,{},{},1667198390867.0,1667198390867
1667197809000,2022-10-31 01:30:09,0.6,192.0,{},{},1667197791262.0,1667197791262
1667197209000,2022-10-31 01:20:09,1.2,188.0,{},{},1667197191019.0,1667197191019
1667196609000,2022-10-31 01:10:09,0.8,206.0,{},{},1667196592093.0,1667196592093
1667196009000,2022-10-31 01:00:09,0.8,199.0,{},{},1667195991452.0,1667195991452
1667195409000,2022-10-31 00:50:09,0.5,229.0,{},{},1667195391504.0,1667195391504
1667194809000,2022-10-31 00:40:09,1.1,183.0,{},{},1667194792269.0,1667194792269
1667194209000,2022-10-31 00:30:09,0.9,187.0,{},{},1667194191617.0,1667194191617
1667193610000,2022-10-31 00:20:10,0.4,243.0,{},{},1667193591460.0,1667193591460
1667193009000,2022-10-31 00:10:09,0.6,196.0,{},{},1667192992391.0,1667192992391
1667192410000,2022-10-31 00:00:10,0.4,206.0,{},{},1667192392529.0,1667192392529
1667191810000,2022-10-30 23:50:10,1.0,180.0,{},{},1667191792557.0,1667191792557
1667191209000,2022-10-30 23:40:09,0.3,168.0,{},{},1667191191837.0,1667191191837
1667190609000,2022-10-30 23:30:09,0.5,54.0,{},{},1667190592737.0,1667190592737
1667190009000,2022-10-30 23:20:09,0.0,168.0,{},{},1667189991925.0,1667189991925
1667189409000,2022-10-30 23:10:09,0.4,191.0,{},{},1667189392988.0,1667189392988
1667188809000,2022-10-30 23:00:09,0.5,167.0,{},{},1667188793019.0,1667188793019
1667188209000,2022-10-30 22:50:09,0.3,238.0,{},{},1667188193075.0,1667188193075
1667187610000,2022-10-30 22:40:10,0.6,248.0,{},{},1667188193418.0,1667188193418
1667187009000,2022-10-30 22:30:09,0.7,248.0,{},{},1667187004773.0,1667187004773
1667186410000,2022-10-30 22:20:10,0.5,172.0,{},{},1667186406107.0,1667186406107
1667185809000,2022-10-30 22:10:09,0.5,44.0,{},{},1667185796590.0,1667185796590
1667185209000,2022-10-30 22:00:09,0.7,44.0,{},{},1667185197892.0,1667185197892
1667184610000,2022-10-30 21:50:10,0.0,224.0,{},{},1667184594853.0,1667184594853
1667184009000,2022-10-30 21:40:09,0.1,346.0,{},{},1667183996247.0,1667183996247
1667183409000,2022-10-30 21:30:09,0.5,140.0,{},{},1667183396694.0,1667183396694
1667182810000,2022-10-30 21:20:10,0.5,44.0,{},{},1667182795937.0,1667182795937
1667182209000,2022-10-30 21:10:09,1.0,76.0,{},{},1667182196813.0,1667182196813
1667181609000,2022-10-30 21:00:09,0.8,44.0,{},{},1667181597041.0,1667181597041
1667181009000,2022-10-30 20:50:09,0.5,26.0,{},{},1667180995776.0,1667180995776
1667180409000,2022-10-30 20:40:09,1.0,23.0,{},{},1667180996308.0,1667180996308
1667179809000,2022-10-30 20:30:09,0.9,37.0,{},{},1667179797783.0,1667179797783
1667179209000,2022-10-30 20:20:09,0.3,44.0,{},{},1667179207371.0,1667179207371
1667178609000,2022-10-30 20:10:09,0.8,57.0,{},{},1667178595877.0,1667178595877
1667178010000,2022-10-30 20:00:10,1.3,48.0,{},{},1667177996844.0,1667177996844
1667177409000,2022-10-30 19:50:09,0.5,49.0,{},{},1667177410262.0,1667177410262
1667176809000,2022-10-30 19:40:09,1.1,51.0,{},{},1667176796156.0,1667176796156
1667176209000,2022-10-30 19:30:09,0.4,159.0,{},{},1667176205342.0,1667176205342
1667175609000,2022-10-30 19:20:09,1.0,145.0,{},{},1667175602590.0,1667175602590
1667175009000,2022-10-30 19:10:09,1.5,160.0,{},{},1667175000097.0,1667175000097
1667174409000,2022-10-30 19:00:09,1.5,160.0,{},{},1667174397287.0,1667174397287
1667173810000,2022-10-30 18:50:10,1.1,160.0,{},{},1667173797597.0,1667173797597
1667173210000,2022-10-30 18:40:10,1.1,186.0,{},{},1667173798312.0,1667173798312
1667172610000,2022-10-30 18:30:10,1.1,176.0,{},{},1667172599277.0,1667172599277
1667172010000,2022-10-30 18:20:10,1.3,185.0,{},{},1667171999145.0,1667171999145
1667171410000,2022-10-30 18:10:10,0.8,175.0,{},{},1667171409182.0,1667171409182
1667170809000,2022-10-30 18:00:09,0.6,173.0,{},{},1667170808659.0,1667170808659
1667170209000,2022-10-30 17:50:09,0.9,183.0,{},{},1667170204919.0,1667170204919
1667169609000,2022-10-30 17:40:09,1.5,155.0,{},{},1667169602068.0,1667169602068
1667169009000,2022-10-30 17:30:09,1.3,135.0,{},{},1667169003404.0,1667169003404
1667168409000,2022-10-30 17:20:09,1.6,121.0,{},{},1667168407562.0,1667168407562
1667167809000,2022-10-30 17:10:09,1.7,135.0,{},{},1667167799768.0,1667167799768
1667167209000,2022-10-30 17:00:09,2.1,111.0,{},{},1667167203364.0,1667167203364
1667166609000,2022-10-30 16:50:09,1.5,108.0,{},{},1667166601047.0,1667166601047
1667166009000,2022-10-30 16:40:09,1.9,114.0,{},{},1667166012918.0,1667166012918
1667165410000,2022-10-30 16:30:10,1.1,119.0,{},{},1667165407327.0,1667165407327
1667164809000,2022-10-30 16:20:09,1.5,83.0,{},{},1667164796880.0,1667164796880
1667164209000,2022-10-30 16:10:09,1.8,86.0,{},{},1667164198422.0,1667164198422
1667163610000,2022-10-30 16:00:10,1.6,112.0,{},{},1667163601364.0,1667163601364
1667163009000,2022-10-30 15:50:09,2.7,101.0,{},{},1667162998179.0,1667162998179
1667162409000,2022-10-30 15:40:09,3.3,107.0,{},{},1667162410182.0,1667162410182
1667161809000,2022-10-30 15:30:09,2.1,121.0,{},{},1667161800884.0,1667161800884
1667161209000,2022-10-30 15:20:09,2.5,134.0,{},{},1667161198246.0,1667161198246
1667160609000,2022-10-30 15:10:09,3.0,130.0,{},{},1667160603057.0,1667160603057
1667160010000,2022-10-30 15:00:10,1.9,115.0,{},{},1667159998304.0,1667159998304
1667159409000,2022-10-30 14:50:09,4.8,118.0,{},{},1667159401134.0,1667159401134
1667158810000,2022-10-30 14:40:10,3.3,148.0,{},{},1667158808396.0,1667158808396
1667158209000,2022-10-30 14:30:09,3.7,121.0,{},{},1667158220562.0,1667158220562
1667157610000,2022-10-30 14:20:10,5.8,136.0,{},{},1667157602979.0,1667157602979
1667157009000,2022-10-30 14:10:09,3.5,113.0,{},{},1667156998713.0,1667156998713
1667156409000,2022-10-30 14:00:09,1.6,132.0,{},{},1667156400842.0,1667156400842
1667155810000,2022-10-30 13:50:10,3.2,109.0,{},{},1667155802117.0,1667155802117
1667155209000,2022-10-30 13:40:09,4.7,124.0,{},{},1667155208963.0,1667155208963
1667154610000,2022-10-30 13:30:10,3.4,115.0,{},{},1667154598598.0,1667154598598
1667154009000,2022-10-30 13:20:09,2.0,68.0,{},{},1667154003640.0,1667154003640
1667153409000,2022-10-30 13:10:09,2.5,81.0,{},{},1667153402801.0,1667153402801
1667152809000,2022-10-30 13:00:09,4.4,129.0,{},{},1667152799621.0,1667152799621
1667152210000,2022-10-30 12:50:10,4.9,121.0,{},{},1667152199733.0,1667152199733
1667151609000,2022-10-30 12:40:09,4.4,158.0,{},{},1667151607571.0,1667151607571
1667151009000,2022-10-30 12:30:09,3.7,137.0,{},{},1667150999269.0,1667150999269
1667150410000,2022-10-30 12:20:10,2.9,147.0,{},{},1667150410301.0,1667150410301
1667149809000,2022-10-30 12:10:09,3.7,140.0,{},{},1667149802082.0,1667149802082
1667149210000,2022-10-30 12:00:10,3.0,123.0,{},{},1667149222972.0,1667149222972
1667148609000,2022-10-30 11:50:09,1.8,105.0,{},{},1667148637864.0,1667148637864
1667148009000,2022-10-30 11:40:09,5.2,124.0,{},{},1667148003853.0,1667148003853
1667147409000,2022-10-30 11:30:09,2.3,105.0,{},{},1667147417875.0,1667147417875
1667140209000,2022-10-30 09:30:09,3.1,111.0,{},{},1667140220108.0,1667140220108
1667139609000,2022-10-30 09:20:09,2.1,135.0,{},{},1667139608165.0,1667139608165
1667139009000,2022-10-30 09:10:09,2.1,146.0,{},{},1667139001958.0,1667139001958
1667138409000,2022-10-30 09:00:09,2.5,106.0,{},{},1667138400559.0,1667138400559
1667137809000,2022-10-30 08:50:09,2.0,98.0,{},{},1667137803698.0,1667137803698
1667137209000,2022-10-30 08:40:09,1.4,124.0,{},{},1667137199472.0,1667137199472
1667136609000,2022-10-30 08:30:09,1.7,131.0,{},{},1667136600564.0,1667136600564
1667136010000,2022-10-30 08:20:10,1.5,110.0,{},{},1667135999560.0,1667135999560
1667135409000,2022-10-30 08:10:09,0.9,137.0,{},{},1667135403740.0,1667135403740
1667134810000,2022-10-30 08:00:10,1.2,153.0,{},{},1667134798827.0,1667134798827
1667134209000,2022-10-30 07:50:09,0.7,155.0,{},{},1667134206960.0,1667134206960
1667133609000,2022-10-30 07:40:09,0.7,185.0,{},{},1667133622329.0,1667133622329
1667133009000,2022-10-30 07:30:09,1.4,180.0,{},{},1667132996438.0,1667132996438
1667132409000,2022-10-30 07:20:09,1.0,183.0,{},{},1667132396723.0,1667132396723
1667131810000,2022-10-30 07:10:10,0.6,184.0,{},{},1667131797634.0,1667131797634
1667131209000,2022-10-30 07:00:09,1.1,176.0,{},{},1667131196626.0,1667131196626
1667130609000,2022-10-30 06:50:09,0.4,189.0,{},{},1667130597869.0,1667130597869
1667130009000,2022-10-30 06:40:09,0.9,187.0,{},{},1667129996977.0,1667129996977
1667129409000,2022-10-30 06:30:09,1.2,182.0,{},{},1667129400033.0,1667129400033
1667128809000,2022-10-30 06:20:09,0.7,252.0,{},{},1667128796858.0,1667128796858
1667128209000,2022-10-30 06:10:09,0.5,186.0,{},{},1667128197935.0,1667128197935
1667127609000,2022-10-30 06:00:09,0.3,238.0,{},{},1667127596877.0,1667127596877
1667127009000,2022-10-30 05:50:09,0.6,185.0,{},{},1667126996938.0,1667126996938
1667126409000,2022-10-30 05:40:09,0.5,191.0,{},{},1667126397285.0,1667126397285
1667125809000,2022-10-30 05:30:09,0.8,184.0,{},{},1667125797065.0,1667125797065
1667125209000,2022-10-30 05:20:09,0.6,185.0,{},{},1667125197048.0,1667125197048
1667124609000,2022-10-30 05:10:09,0.9,180.0,{},{},1667124597404.0,1667124597404
1667124009000,2022-10-30 05:00:09,0.8,171.0,{},{},1667123997510.0,1667123997510
1667123409000,2022-10-30 04:50:09,1.1,183.0,{},{},1667123397226.0,1667123397226
1667122809000,2022-10-30 04:40:09,0.4,187.0,{},{},1667122797685.0,1667122797685
1667122209000,2022-10-30 04:30:09,0.8,149.0,{},{},1667122197656.0,1667122197656
1667121609000,2022-10-30 04:20:09,0.5,139.0,{},{},1667121597728.0,1667121597728
1667121010000,2022-10-30 04:10:10,1.1,150.0,{},{},1667120997835.0,1667120997835
1667120410000,2022-10-30 04:00:10,1.1,157.0,{},{},1667120397611.0,1667120397611
1667119810000,2022-10-30 03:50:10,0.5,209.0,{},{},1667119797704.0,1667119797704
1667119210000,2022-10-30 03:40:10,0.4,187.0,{},{},1667119197754.0,1667119197754
1667118610000,2022-10-30 03:30:10,0.5,166.0,{},{},1667118598007.0,1667118598007
1667118009000,2022-10-30 03:20:09,0.9,180.0,{},{},1667117997967.0,1667117997967
1667117409000,2022-10-30 03:10:09,1.0,183.0,{},{},1667117398105.0,1667117398105
1667116809000,2022-10-30 03:00:09,1.0,183.0,{},{},1667116797803.0,1667116797803
1667116209000,2022-10-30 02:50:09,1.0,183.0,{},{},1667116197897.0,1667116197897
1667115609000,2022-10-30 02:40:09,0.6,185.0,{},{},1667115598203.0,1667115598203
1667115009000,2022-10-30 02:30:09,1.1,177.0,{},{},1667114998239.0,1667114998239
1667114409000,2022-10-30 02:20:09,0.5,187.0,{},{},1667114398998.0,1667114398998
1667113809000,2022-10-30 02:10:09,0.5,187.0,{},{},1667113798254.0,1667113798254
1667113209000,2022-10-30 02:00:09,1.0,152.0,{},{},1667113198432.0,1667113198432
1667112610000,2022-10-30 01:50:10,0.7,135.0,{},{},1667112598247.0,1667112598247
1667112009000,2022-10-30 01:40:09,0.8,144.0,{},{},1667111998571.0,1667111998571
1667111410000,2022-10-30 01:30:10,0.3,258.0,{},{},1667111398667.0,1667111398667
1667110809000,2022-10-30 01:20:09,0.0,206.0,{},{},1667110798272.0,1667110798272
1667110209000,2022-10-30 01:10:09,0.6,52.0,{},{},1667110198443.0,1667110198443
1667109609000,2022-10-30 01:00:09,0.7,53.0,{},{},1667109598487.0,1667109598487
1667109010000,2022-10-30 00:50:10,0.0,158.0,{},{},1667108998921.0,1667108998921
1667108409000,2022-10-30 00:40:09,0.5,167.0,{},{},1667108398488.0,1667108398488
1667107809000,2022-10-30 00:30:09,0.8,170.0,{},{},1667107799277.0,1667107799277
1667107209000,2022-10-30 00:20:09,1.4,180.0,{},{},1667107198623.0,1667107198623
1667106609000,2022-10-30 00:10:09,1.2,171.0,{},{},1667106599850.0,1667106599850
1667106009000,2022-10-30 00:00:09,1.0,180.0,{},{},1667105999032.0,1667105999032
1667105409000,2022-10-29 23:50:09,1.8,183.0,{},{},1667105400102.0,1667105400102
1667104809000,2022-10-29 23:40:09,0.4,164.0,{},{},1667104799841.0,1667104799841
1667104209000,2022-10-29 23:30:09,0.7,184.0,{},{},1667104199257.0,1667104199257
1667103609000,2022-10-29 23:20:09,0.7,228.0,{},{},1667103599242.0,1667103599242
1667103009000,2022-10-29 23:10:09,1.3,185.0,{},{},1667103000289.0,1667103000289
1667102409000,2022-10-29 23:00:09,1.5,182.0,{},{},1667102400148.0,1667102400148
1667101809000,2022-10-29 22:50:09,1.5,180.0,{},{},1667101799158.0,1667101799158
1667101209000,2022-10-29 22:40:09,0.9,172.0,{},{},1667101199503.0,1667101199503
1667100609000,2022-10-29 22:30:09,0.9,183.0,{},{},1667100600172.0,1667100600172
1667100009000,2022-10-29 22:20:09,1.4,180.0,{},{},1667099999277.0,1667099999277
1667099410000,2022-10-29 22:10:10,0.3,210.0,{},{},1667099399659.0,1667099399659
1667098809000,2022-10-29 22:00:09,1.2,180.0,{},{},1667098800707.0,1667098800707
1667098209000,2022-10-29 21:50:09,1.0,183.0,{},{},1667098199458.0,1667098199458
1667097610000,2022-10-29 21:40:10,0.5,243.0,{},{},1667097600873.0,1667097600873
1667097009000,2022-10-29 21:30:09,0.4,195.0,{},{},1667097001156.0,1667097001156
1667096409000,2022-10-29 21:20:09,0.5,243.0,{},{},1667096400540.0,1667096400540
1667095810000,2022-10-29 21:10:10,0.7,249.0,{},{},1667095800010.0,1667095800010
1667095209000,2022-10-29 21:00:09,0.3,149.0,{},{},1667095199999.0,1667095199999
1667094609000,2022-10-29 20:50:09,0.3,71.0,{},{},1667094599780.0,1667094599780
1667094010000,2022-10-29 20:40:10,0.0,0.0,{},{},1667093999849.0,1667093999849
1667093409000,2022-10-29 20:30:09,1.0,39.0,{},{},1667093399851.0,1667093399851
1667092810000,2022-10-29 20:20:10,1.3,12.0,{},{},1667092799946.0,1667092799946
1667092209000,2022-10-29 20:10:09,0.6,347.0,{},{},1667092199937.0,1667092199937
1667091609000,2022-10-29 20:00:09,1.0,353.0,{},{},1667091600280.0,1667091600280
1667091010000,2022-10-29 19:50:10,0.6,174.0,{},{},1667091000453.0,1667091000453
1667090409000,2022-10-29 19:40:09,0.9,140.0,{},{},1667090401519.0,1667090401519
1667089810000,2022-10-29 19:30:10,1.3,20.0,{},{},1667089801525.0,1667089801525
1667089209000,2022-10-29 19:20:09,1.1,3.0,{},{},1667089200674.0,1667089200674
1667088609000,2022-10-29 19:10:09,0.0,189.0,{},{},1667088601296.0,1667088601296
1667088009000,2022-10-29 19:00:09,0.7,184.0,{},{},1667088001655.0,1667088001655
1667087410000,2022-10-29 18:50:10,1.1,159.0,{},{},1667087400454.0,1667087400454
1667086810000,2022-10-29 18:40:10,1.1,149.0,{},{},1667086800498.0,1667086800498
1667086209000,2022-10-29 18:30:09,2.1,127.0,{},{},1667086200844.0,1667086200844
1667085609000,2022-10-29 18:20:09,0.6,116.0,{},{},1667085601852.0,1667085601852
1667085009000,2022-10-29 18:10:09,1.6,164.0,{},{},1667085000849.0,1667085000849
1667084409000,2022-10-29 18:00:09,1.1,150.0,{},{},1667084400965.0,1667084400965
1667083809000,2022-10-29 17:50:09,2.2,172.0,{},{},1667083800973.0,1667083800973
1667083209000,2022-10-29 17:40:09,1.4,145.0,{},{},1667083201457.0,1667083201457
1667082609000,2022-10-29 17:30:09,1.8,133.0,{},{},1667082601135.0,1667082601135
1667082009000,2022-10-29 17:20:09,1.6,130.0,{},{},1667082001185.0,1667082001185
1667081409000,2022-10-29 17:10:09,1.2,133.0,{},{},1667081401249.0,1667081401249
1667080809000,2022-10-29 17:00:09,1.7,136.0,{},{},1667080801227.0,1667080801227
1667080209000,2022-10-29 16:50:09,0.7,114.0,{},{},1667080201276.0,1667080201276
1667079609000,2022-10-29 16:40:09,2.4,131.0,{},{},1667079601101.0,1667079601101
1667079009000,2022-10-29 16:30:09,1.9,141.0,{},{},1667079001441.0,1667079001441
1667078409000,2022-10-29 16:20:09,3.0,141.0,{},{},1667078401651.0,1667078401651
1667077809000,2022-10-29 16:10:09,1.2,120.0,{},{},1667077802473.0,1667077802473
1667077209000,2022-10-29 16:00:09,1.7,111.0,{},{},1667077202590.0,1667077202590
1667076610000,2022-10-29 15:50:10,2.2,138.0,{},{},1667076601345.0,1667076601345
1667076009000,2022-10-29 15:40:09,2.6,132.0,{},{},1667076002428.0,1667076002428
1667075409000,2022-10-29 15:30:09,2.0,112.0,{},{},1667075401643.0,1667075401643
1667074810000,2022-10-29 15:20:10,1.6,107.0,{},{},1667074802889.0,1667074802889
1667074209000,2022-10-29 15:10:09,1.5,118.0,{},{},1667074202750.0,1667074202750
1667073610000,2022-10-29 15:00:10,3.2,142.0,{},{},1667073602647.0,1667073602647
1667073009000,2022-10-29 14:50:09,1.0,96.0,{},{},1667073002643.0,1667073002643
1667072409000,2022-10-29 14:40:09,2.7,141.0,{},{},1667072403027.0,1667072403027
1667071809000,2022-10-29 14:30:09,3.0,119.0,{},{},1667071802971.0,1667071802971
1667071210000,2022-10-29 14:20:10,3.7,115.0,{},{},1667071203104.0,1667071203104
1667070609000,2022-10-29 14:10:09,3.0,103.0,{},{},1667070603158.0,1667070603158
1667070009000,2022-10-29 14:00:09,3.1,99.0,{},{},1667070003099.0,1667070003099
1667069409000,2022-10-29 13:50:09,2.5,123.0,{},{},1667069403090.0,1667069403090
1667068809000,2022-10-29 13:40:09,1.9,132.0,{},{},1667068803168.0,1667068803168
1667068209000,2022-10-29 13:30:09,4.3,115.0,{},{},1667068202170.0,1667068202170
1667067609000,2022-10-29 13:20:09,2.8,127.0,{},{},1667067602298.0,1667067602298
1667067009000,2022-10-29 13:10:09,1.7,119.0,{},{},1667067003337.0,1667067003337
1667066410000,2022-10-29 13:00:10,3.2,108.0,{},{},1667066403208.0,1667066403208
1667065810000,2022-10-29 12:50:10,3.3,145.0,{},{},1667065802249.0,1667065802249
1667065209000,2022-10-29 12:40:09,1.7,113.0,{},{},1667065203622.0,1667065203622
1667064609000,2022-10-29 12:30:09,2.6,134.0,{},{},1667064603208.0,1667064603208
1667064009000,2022-10-29 12:20:09,4.0,125.0,{},{},1667064003220.0,1667064003220
1667063409000,2022-10-29 12:10:09,3.0,116.0,{},{},1667063402366.0,1667063402366
1667062809000,2022-10-29 12:00:09,4.4,135.0,{},{},1667062803378.0,1667062803378
1667062209000,2022-10-29 11:50:09,3.9,157.0,{},{},1667062803580.0,1667062803580
1667061609000,2022-10-29 11:40:09,3.8,125.0,{},{},1667061603877.0,1667061603877
1667061009000,2022-10-29 11:30:09,3.9,102.0,{},{},1667061003843.0,1667061003843
1667060409000,2022-10-29 11:20:09,1.7,124.0,{},{},1667060403873.0,1667060403873
1667059809000,2022-10-29 11:10:09,4.1,97.0,{},{},1667059803638.0,1667059803638
1667059209000,2022-10-29 11:00:09,2.1,93.0,{},{},1667059204002.0,1667059204002
1667058609000,2022-10-29 10:50:09,1.3,65.0,{},{},1667058603739.0,1667058603739
1667058009000,2022-10-29 10:40:09,4.9,161.0,{},{},1667058004206.0,1667058004206
1667052610000,2022-10-29 09:10:10,2.3,86.0,{},{},1667052604624.0,1667052604624
1667052010000,2022-10-29 09:00:10,1.5,117.0,{},{},1667052004340.0,1667052004340
1667051410000,2022-10-29 08:50:10,1.8,107.0,{},{},1667051403752.0,1667051403752
1667050810000,2022-10-29 08:40:10,2.5,100.0,{},{},1667050804753.0,1667050804753
1667050210000,2022-10-29 08:30:10,2.0,96.0,{},{},1667050203524.0,1667050203524
1667049609000,2022-10-29 08:20:09,2.2,111.0,{},{},1667049605148.0,1667049605148
1667049010000,2022-10-29 08:10:10,1.3,70.0,{},{},1667049009315.0,1667049009315
1667048409000,2022-10-29 08:00:09,2.3,130.0,{},{},1667048404907.0,1667048404907
1667047809000,2022-10-29 07:50:09,0.9,119.0,{},{},1667047804561.0,1667047804561
1667047210000,2022-10-29 07:40:10,1.7,122.0,{},{},1667047204091.0,1667047204091
